旅次日期,旅次時段(Ex: 12表示為12時00分至12時59分),票證分類 (N-IC: 非電子票證; IC: 電子票證),電子票證卡種,持卡身分,起站代碼,起站中文名稱,迄站代碼,迄站中文名稱,旅運量,資料代表日期(yyyy-MM-dd)
TripDate,TripHour,TicketClass,IDType,HolderType,OriginStationID,OriginStationName,DestinationStationID,DestinationStationName,Volume,InfoDate
2024/5/31,18,IC,iPASS,B,R19,楠梓科技園區,R14,巨蛋,2,2024/5/31
2024/5/31,9,IC,iPASS,A,R7,獅甲                  ,R19,楠梓科技園區              ,4,2024/5/31
2024/5/31,14,IC,iPASS,A,R14,巨蛋                  ,R16,左營                  ,16,2024/5/31
2024/5/31,21,IC,iPASS,A,O10,衛武營                 ,R15,生態園區                ,1,2024/5/31
2024/5/31,17,IC,CreditCard,A,O5/R10,美麗島,R8,三多商圈,2,2024/5/31
2024/5/31,17,IC,iPASS,A,R20,後勁                  ,R4,高雄國際機場              ,1,2024/5/31
2024/5/31,12,IC,iPASS,A,R20,後勁                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,18,IC,icash,A,R6,凱旋                  ,R4A,草衙                  ,4,2024/5/31
2024/5/31,14,IC,iPASS,A,R15,生態園區,R19,楠梓科技園區,1,2024/5/31
2024/5/31,18,IC,iPASS,C02,R17,世運                  ,R6,凱旋                  ,2,2024/5/31
2024/5/31,7,IC,iPASS,B,O7,文化中心,O10,衛武營,8,2024/5/31
2024/5/31,13,IC,iPASS,B,R20,後勁                  ,R3,小港                  ,1,2024/5/31
2024/5/31,9,IC,iPASS,C02,R16,左營                  ,O11,鳳山西站                ,1,2024/5/31
2024/5/31,21,IC,iPASS,B,O7,文化中心                ,O13,大東                  ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R18,油廠國小,OT1,大寮,2,2024/5/31
2024/5/31,16,IC,iPASS,A,O5/R10,美麗島                 ,O2,鹽埕埔                 ,4,2024/5/31
2024/5/31,8,IC,iPASS,B,R14,巨蛋                  ,O8,五塊厝                 ,1,2024/5/31
2024/5/31,11,IC,EasyCard,A,R24,岡山高醫                ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,19,IC,iPASS,B,R16,左營                  ,O1,哈瑪星                 ,3,2024/5/31
2024/5/31,14,N-IC,,,R9,中央公園,R4A,草衙,1,2024/5/31
2024/5/31,7,IC,CreditCard,A,O5/R10,美麗島,O11,鳳山西站,1,2024/5/31
2024/5/31,17,IC,iPASS,B,R21,都會公園                ,R13,凹子底                 ,2,2024/5/31
2024/5/31,17,IC,iPASS,B,O10,衛武營,R9,中央公園,3,2024/5/31
2024/5/31,7,IC,PaymentID,A,R14,巨蛋,R7,獅甲,1,2024/5/31
2024/5/31,14,IC,iPASS,A,O8,五塊厝,R21,都會公園,1,2024/5/31
2024/5/31,14,IC,EasyCard,C01,R16,左營                  ,O10,衛武營                 ,1,2024/5/31
2024/5/31,20,IC,iPASS,C01,R7,獅甲                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,OT1,大寮,O7,文化中心,3,2024/5/31
2024/5/31,12,IC,EasyCard,A,R5,前鎮高中                ,R17,世運                  ,1,2024/5/31
2024/5/31,12,IC,EasyCard,A,R18,油廠國小                ,R11,高雄車站                ,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,O1,哈瑪星                 ,O5/R10,美麗島                 ,3,2024/5/31
2024/5/31,22,IC,iPASS,B,O4,前金,R24,岡山高醫,1,2024/5/31
2024/5/31,10,IC,EasyCard,C01,R7,獅甲                  ,O5/R10,美麗島                 ,1,2024/5/31
2024/5/31,13,IC,iPASS,A,R11,高雄車站                ,R21,都會公園                ,1,2024/5/31
2024/5/31,14,IC,iPASS,A,R16,左營                  ,O4,前金                  ,2,2024/5/31
2024/5/31,17,IC,PaymentID,A,R3,小港,R11,高雄車站,1,2024/5/31
2024/5/31,16,IC,iPASS,B,O7,文化中心,O5/R10,美麗島,2,2024/5/31
2024/5/31,14,IC,EasyCard,A,R21,都會公園                ,R3,小港                  ,1,2024/5/31
2024/5/31,6,N-IC,,,R6,凱旋,R15,生態園區,1,2024/5/31
2024/5/31,13,IC,iPASS,C01,R9,中央公園                ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,O13,大東                  ,O9,苓雅運動園區              ,2,2024/5/31
2024/5/31,9,IC,iPASS,C01,R11,高雄車站                ,R7,獅甲                  ,4,2024/5/31
2024/5/31,12,IC,EasyCard,A,R16,左營                  ,R17,世運                  ,1,2024/5/31
2024/5/31,8,IC,iPASS,A,R24,岡山高醫                ,R16,左營                  ,4,2024/5/31
2024/5/31,7,IC,iPASS,A,R20,後勁,R21,都會公園,4,2024/5/31
2024/5/31,17,IC,iPASS,C02,O13,大東                  ,O7,文化中心                ,2,2024/5/31
2024/5/31,10,IC,iPASS,B,R16,左營                  ,OT1,大寮                  ,2,2024/5/31
2024/5/31,15,IC,EasyCard,B,R11,高雄車站                ,R13,凹子底                 ,2,2024/5/31
2024/5/31,6,IC,iPASS,A,R22,青埔,O11,鳳山西站,1,2024/5/31
2024/5/31,8,IC,iPASS,A,R4A,草衙                  ,R11,高雄車站                ,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,R8,三多商圈                ,R16,左營                  ,9,2024/5/31
2024/5/31,22,IC,PaymentID,A,O10,衛武營,O14,鳳山國中,1,2024/5/31
2024/5/31,18,IC,iPASS,A,O4,前金,R11,高雄車站,18,2024/5/31
2024/5/31,21,IC,iPASS,C01,O1,哈瑪星                 ,OT1,大寮                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,B,R13,凹子底,OT1,大寮,1,2024/5/31
2024/5/31,7,IC,iPASS,C01,O7,文化中心                ,R7,獅甲                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,A,O12,鳳山,R9,中央公園,1,2024/5/31
2024/5/31,11,IC,iPASS,A,R4A,草衙                  ,R6,凱旋                  ,1,2024/5/31
2024/5/31,20,IC,iPASS,B,R8,三多商圈,R24,岡山高醫,1,2024/5/31
2024/5/31,7,IC,iPASS,A,O6,信義國小,R3,小港,6,2024/5/31
2024/5/31,23,IC,iPASS,A,R12,後驛,R5,前鎮高中,2,2024/5/31
2024/5/31,9,IC,CreditCard,A,R8,三多商圈,R14,巨蛋,1,2024/5/31
2024/5/31,18,IC,iPASS,C02,O14,鳳山國中                ,O10,衛武營                 ,1,2024/5/31
2024/5/31,23,IC,EasyCard,B,R16,左營                  ,R3,小港                  ,3,2024/5/31
2024/5/31,16,IC,iPASS,B,R24,岡山高醫                ,R16,左營                  ,4,2024/5/31
2024/5/31,18,IC,CreditCard,A,R20,後勁,O9,苓雅運動園區,2,2024/5/31
2024/5/31,12,IC,EasyCard,A,R13,凹子底                 ,R14,巨蛋                  ,5,2024/5/31
2024/5/31,19,IC,iPASS,A,O10,衛武營                 ,O12,鳳山                  ,4,2024/5/31
2024/5/31,18,IC,iPASS,C01,R14,巨蛋                  ,R16,左營                  ,3,2024/5/31
2024/5/31,16,IC,EasyCard,A,R14,巨蛋                  ,R17,世運                  ,1,2024/5/31
2024/5/31,9,N-IC,,,R23,橋頭火車站,R14,巨蛋,2,2024/5/31
2024/5/31,18,IC,EasyCard,A,O7,文化中心                ,O12,鳳山                  ,2,2024/5/31
2024/5/31,11,IC,CreditCard,A,O11,鳳山西站,O2,鹽埕埔,1,2024/5/31
2024/5/31,15,IC,iPASS,A,R3,小港                  ,R18,油廠國小                ,3,2024/5/31
2024/5/31,21,IC,iPASS,C01,O6,信義國小                ,OT1,大寮                  ,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,R12,後驛                  ,O1,哈瑪星                 ,2,2024/5/31
2024/5/31,12,IC,EasyCard,A,O10,衛武營                 ,R16,左營                  ,4,2024/5/31
2024/5/31,19,IC,CreditCard,A,R9,中央公園,R16,左營,7,2024/5/31
2024/5/31,21,IC,EasyCard,B,R8,三多商圈                ,R16,左營                  ,7,2024/5/31
2024/5/31,18,IC,iPASS,B,R16,左營,R12,後驛,2,2024/5/31
2024/5/31,18,IC,iPASS,A,O9,苓雅運動園區,O7,文化中心,2,2024/5/31
2024/5/31,11,IC,iPASS,A,O2,鹽埕埔,O8,五塊厝,2,2024/5/31
2024/5/31,12,IC,iPASS,A,R11,高雄車站,R12,後驛,3,2024/5/31
2024/5/31,9,IC,iPASS,C01,R18,油廠國小                ,O2,鹽埕埔                 ,2,2024/5/31
2024/5/31,22,IC,EasyCard,A,R13,凹子底                 ,R18,油廠國小                ,2,2024/5/31
2024/5/31,13,IC,EasyCard,A,R17,世運                  ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,11,IC,iPASS,A,R6,凱旋,R14,巨蛋,4,2024/5/31
2024/5/31,9,IC,EasyCard,C01,R7,獅甲                  ,R6,凱旋                  ,1,2024/5/31
2024/5/31,6,IC,CreditCard,A,O5/R10,美麗島,O9,苓雅運動園區,3,2024/5/31
2024/5/31,19,IC,CreditCard,A,R4A,草衙,R9,中央公園,1,2024/5/31
2024/5/31,13,IC,iPASS,A,O6,信義國小                ,R14,巨蛋                  ,4,2024/5/31
2024/5/31,19,IC,iPASS,A,R8,三多商圈,R15,生態園區,15,2024/5/31
2024/5/31,19,IC,EasyCard,A,O10,衛武營                 ,R8,三多商圈                ,1,2024/5/31
2024/5/31,19,IC,EasyCard,B,R11,高雄車站                ,R9,中央公園                ,2,2024/5/31
2024/5/31,15,IC,PaymentID,A,R12,後驛,R16,左營,3,2024/5/31
2024/5/31,8,IC,iPASS,B,OT1,大寮                  ,O10,衛武營                 ,1,2024/5/31
2024/5/31,0,IC,iPASS,A,R19,楠梓科技園區,R3,小港,1,2024/5/31
2024/5/31,19,IC,iPASS,B,O5/R10,美麗島                 ,R18,油廠國小                ,2,2024/5/31
2024/5/31,16,IC,EasyCard,A,R15,生態園區                ,R3,小港                  ,3,2024/5/31
2024/5/31,16,IC,icash,A,O12,鳳山                  ,O7,文化中心                ,1,2024/5/31
2024/5/31,14,IC,EasyCard,A,R16,左營                  ,R9,中央公園                ,19,2024/5/31
2024/5/31,13,IC,iPASS,A,O7,文化中心,O1,哈瑪星,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R20,後勁,R3,小港,1,2024/5/31
2024/5/31,14,IC,iPASS,B,OT1,大寮                  ,R16,左營                  ,7,2024/5/31
2024/5/31,18,IC,PaymentID,A,R15,生態園區,R3,小港,1,2024/5/31
2024/5/31,2,IC,iPASS,A,O4,前金,O5/R10,美麗島,1,2024/5/31
2024/5/31,10,IC,EasyCard,A,R8,三多商圈                ,R6,凱旋                  ,2,2024/5/31
2024/5/31,18,IC,iPASS,A,R22,青埔                  ,O7,文化中心                ,1,2024/5/31
2024/5/31,13,IC,EasyCard,B,R14,巨蛋                  ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,17,N-IC,,,R18,油廠國小,R13,凹子底,1,2024/5/31
2024/5/31,9,IC,CreditCard,A,R5,前鎮高中,R16,左營,1,2024/5/31
2024/5/31,15,IC,iPASS,A,O9,苓雅運動園區,O1,哈瑪星,1,2024/5/31
2024/5/31,11,IC,iPASS,A,OT1,大寮                  ,R20,後勁                  ,1,2024/5/31
2024/5/31,8,IC,EasyCard,C01,R9,中央公園                ,R16,左營                  ,3,2024/5/31
2024/5/31,23,IC,iPASS,A,R12,後驛,OT1,大寮,1,2024/5/31
2024/5/31,17,IC,CreditCard,A,R15,生態園區,R21,都會公園,1,2024/5/31
2024/5/31,21,IC,EasyCard,A,OT1,大寮                  ,O4,前金                  ,1,2024/5/31
2024/5/31,15,N-IC,,,R8,三多商圈,O5/R10,美麗島,2,2024/5/31
2024/5/31,6,IC,iPASS,B,R8,三多商圈,R13,凹子底,1,2024/5/31
2024/5/31,11,IC,iPASS,C02,R17,世運                  ,R23,橋頭火車站               ,1,2024/5/31
2024/5/31,21,IC,iPASS,C02,R15,生態園區                ,R18,油廠國小                ,1,2024/5/31
2024/5/31,21,IC,iPASS,C02,O6,信義國小                ,O13,大東                  ,1,2024/5/31
2024/5/31,8,IC,EasyCard,A,R13,凹子底                 ,R19,楠梓科技園區              ,1,2024/5/31
2024/5/31,14,IC,icash,A,R21,都會公園                ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,21,IC,EasyCard,A,R3,小港                  ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,20,IC,iPASS,C01,R18,油廠國小                ,R3,小港                  ,1,2024/5/31
2024/5/31,11,IC,iPASS,C01,R13,凹子底                 ,R11,高雄車站                ,2,2024/5/31
2024/5/31,20,IC,EasyCard,A,R16,左營                  ,R24,岡山高醫                ,12,2024/5/31
2024/5/31,14,IC,iPASS,A,O9,苓雅運動園區              ,R18,油廠國小                ,1,2024/5/31
2024/5/31,11,IC,EasyCard,A,R22A,橋頭糖廠                ,R16,左營                  ,3,2024/5/31
2024/5/31,14,IC,iPASS,A,R12,後驛                  ,R4,高雄國際機場              ,5,2024/5/31
2024/5/31,22,IC,iPASS,A,R8,三多商圈                ,O7,文化中心                ,2,2024/5/31
2024/5/31,11,IC,iPASS,A,O10,衛武營,R21,都會公園,2,2024/5/31
2024/5/31,8,IC,EasyCard,A,R16,左營                  ,R11,高雄車站                ,4,2024/5/31
2024/5/31,18,IC,iPASS,B,R21,都會公園                ,R11,高雄車站                ,1,2024/5/31
2024/5/31,13,IC,CreditCard,A,O14,鳳山國中,R16,左營,1,2024/5/31
2024/5/31,6,IC,iPASS,A,O5/R10,美麗島,R18,油廠國小,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R20,後勁,R17,世運,1,2024/5/31
2024/5/31,15,IC,PaymentID,A,R13,凹子底,R11,高雄車站,2,2024/5/31
2024/5/31,16,IC,EasyCard,A,O5/R10,美麗島                 ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,14,IC,iPASS,C01,R13,凹子底                 ,O6,信義國小                ,1,2024/5/31
2024/5/31,14,IC,iPASS,A,O5/R10,美麗島                 ,R20,後勁                  ,1,2024/5/31
2024/5/31,15,IC,EasyCard,A,R9,中央公園                ,O4,前金                  ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,R7,獅甲,R8,三多商圈,4,2024/5/31
2024/5/31,18,IC,iPASS,B,R8,三多商圈                ,OT1,大寮                  ,3,2024/5/31
2024/5/31,6,IC,iPASS,B,O5/R10,美麗島,R24,岡山高醫,2,2024/5/31
2024/5/31,17,IC,iPASS,B,O10,衛武營,R22,青埔,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R4A,草衙,R13,凹子底,1,2024/5/31
2024/5/31,19,IC,iPASS,A,R19,楠梓科技園區,R12,後驛,7,2024/5/31
2024/5/31,18,IC,iPASS,B,R4A,草衙,R6,凱旋,1,2024/5/31
2024/5/31,20,IC,icash,A,R4A,草衙                  ,R9,中央公園                ,1,2024/5/31
2024/5/31,16,IC,icash,A,R9,中央公園                ,R11,高雄車站                ,3,2024/5/31
2024/5/31,12,IC,iPASS,A,R16,左營                  ,R12,後驛                  ,3,2024/5/31
2024/5/31,22,IC,iPASS,A,R6,凱旋                  ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,19,IC,iPASS,B,R16,左營                  ,R4A,草衙                  ,2,2024/5/31
2024/5/31,10,IC,EasyCard,A,R5,前鎮高中                ,R6,凱旋                  ,1,2024/5/31
2024/5/31,12,IC,iPASS,B,OT1,大寮                  ,R4A,草衙                  ,4,2024/5/31
2024/5/31,19,IC,EasyCard,A,O7,文化中心                ,R12,後驛                  ,1,2024/5/31
2024/5/31,12,IC,iPASS,A,O11,鳳山西站                ,R13,凹子底                 ,1,2024/5/31
2024/5/31,17,N-IC,,,R6,凱旋,R6,凱旋,1,2024/5/31
2024/5/31,15,IC,iPASS,A,R8,三多商圈,R23,橋頭火車站,3,2024/5/31
2024/5/31,8,IC,iPASS,A,O13,大東,R6,凱旋,1,2024/5/31
2024/5/31,22,IC,iPASS,A,R4A,草衙                  ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,19,IC,iPASS,B,R4A,草衙,R12,後驛,1,2024/5/31
2024/5/31,7,IC,iPASS,C02,R21,都會公園                ,O4,前金                  ,1,2024/5/31
2024/5/31,15,IC,EasyCard,A,R4,高雄國際機場              ,R23,橋頭火車站               ,4,2024/5/31
2024/5/31,12,IC,iPASS,A,O7,文化中心,R14,巨蛋,2,2024/5/31
2024/5/31,7,IC,iPASS,A,R4,高雄國際機場              ,R16,左營                  ,1,2024/5/31
2024/5/31,15,IC,iPASS,A,O10,衛武營                 ,OT1,大寮                  ,1,2024/5/31
2024/5/31,23,IC,iPASS,A,O8,五塊厝                 ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R20,後勁                  ,OT1,大寮                  ,1,2024/5/31
2024/5/31,20,IC,EasyCard,B,R16,左營                  ,O9,苓雅運動園區              ,2,2024/5/31
2024/5/31,0,IC,icash,A,O13,大東                  ,R9,中央公園                ,1,2024/5/31
2024/5/31,17,IC,iPASS,C02,O11,鳳山西站                ,R22,青埔                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,C01,O1,哈瑪星                 ,O4,前金                  ,1,2024/5/31
2024/5/31,16,IC,iPASS,C02,R12,後驛                  ,O5/R10,美麗島                 ,2,2024/5/31
2024/5/31,18,IC,iPASS,A,R7,獅甲                  ,R12,後驛                  ,3,2024/5/31
2024/5/31,17,IC,iPASS,A,R8,三多商圈                ,O7,文化中心                ,1,2024/5/31
2024/5/31,9,IC,iPASS,A,O9,苓雅運動園區              ,R19,楠梓科技園區              ,1,2024/5/31
2024/5/31,16,IC,iPASS,A,R15,生態園區,R4A,草衙,2,2024/5/31
2024/5/31,21,IC,iPASS,A,R4A,草衙                  ,O14,鳳山國中                ,1,2024/5/31
2024/5/31,10,N-IC,,,OT1,大寮,R6,凱旋,1,2024/5/31
2024/5/31,10,IC,iPASS,B,R14,巨蛋,R16,左營,2,2024/5/31
2024/5/31,7,IC,iPASS,B,R21,都會公園,O10,衛武營,3,2024/5/31
2024/5/31,16,IC,PaymentID,A,R16,左營,R13,凹子底,2,2024/5/31
2024/5/31,18,IC,EasyCard,C01,O7,文化中心                ,O10,衛武營                 ,1,2024/5/31
2024/5/31,13,IC,iPASS,A,R18,油廠國小,O6,信義國小,1,2024/5/31
2024/5/31,19,IC,iPASS,B,R14,巨蛋                  ,R19,楠梓科技園區              ,3,2024/5/31
2024/5/31,9,IC,iPASS,A,O13,大東                  ,OT1,大寮                  ,1,2024/5/31
2024/5/31,7,IC,CreditCard,A,O14,鳳山國中,O8,五塊厝,1,2024/5/31
2024/5/31,12,IC,iPASS,A,R4,高雄國際機場              ,R11,高雄車站                ,5,2024/5/31
2024/5/31,10,IC,iPASS,B,R13,凹子底                 ,R19,楠梓科技園區              ,1,2024/5/31
2024/5/31,9,IC,EasyCard,A,R22,青埔                  ,O6,信義國小                ,1,2024/5/31
2024/5/31,17,IC,iPASS,A,O10,衛武營,R8,三多商圈,7,2024/5/31
2024/5/31,7,IC,iPASS,A,R20,後勁                  ,R18,油廠國小                ,1,2024/5/31
2024/5/31,15,IC,EasyCard,A,O9,苓雅運動園區              ,O6,信義國小                ,1,2024/5/31
2024/5/31,17,IC,iPASS,B,O7,文化中心,R12,後驛,1,2024/5/31
2024/5/31,17,IC,EasyCard,A,R23,橋頭火車站               ,R18,油廠國小                ,2,2024/5/31
2024/5/31,14,IC,iPASS,C02,O6,信義國小                ,O12,鳳山                  ,1,2024/5/31
2024/5/31,14,IC,PaymentID,A,R11,高雄車站,O5/R10,美麗島,2,2024/5/31
2024/5/31,19,IC,iPASS,A,O2,鹽埕埔                 ,O4,前金                  ,1,2024/5/31
2024/5/31,22,IC,iPASS,A,R18,油廠國小,R14,巨蛋,2,2024/5/31
2024/5/31,7,IC,EasyCard,A,R21,都會公園                ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,17,IC,EasyCard,A,R20,後勁                  ,R23,橋頭火車站               ,6,2024/5/31
2024/5/31,22,IC,iPASS,B,R18,油廠國小                ,R4A,草衙                  ,1,2024/5/31
2024/5/31,23,IC,EasyCard,B,O11,鳳山西站                ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,O10,衛武營,O13,大東,2,2024/5/31
2024/5/31,7,IC,iPASS,C01,R19,楠梓科技園區              ,R12,後驛                  ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,OT1,大寮,R19,楠梓科技園區,18,2024/5/31
2024/5/31,8,IC,EasyCard,A,O14,鳳山國中                ,O9,苓雅運動園區              ,2,2024/5/31
2024/5/31,22,IC,iPASS,C01,O5/R10,美麗島                 ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,17,IC,EasyCard,B,R13,凹子底                 ,R12,後驛                  ,1,2024/5/31
2024/5/31,13,IC,iPASS,B,R13,凹子底,R4A,草衙,1,2024/5/31
2024/5/31,7,IC,iPASS,C02,R14,巨蛋                  ,O7,文化中心                ,2,2024/5/31
2024/5/31,22,IC,iPASS,A,R6,凱旋,R24,岡山高醫,2,2024/5/31
2024/5/31,17,IC,iPASS,C01,OT1,大寮                  ,O5/R10,美麗島                 ,1,2024/5/31
2024/5/31,21,IC,PaymentID,A,R4A,草衙,R12,後驛,1,2024/5/31
2024/5/31,17,IC,EasyCard,A,R22A,橋頭糖廠                ,R12,後驛                  ,1,2024/5/31
2024/5/31,12,IC,iPASS,C01,O8,五塊厝                 ,O12,鳳山                  ,2,2024/5/31
2024/5/31,21,IC,iPASS,B,R5,前鎮高中,R18,油廠國小,1,2024/5/31
2024/5/31,9,IC,EasyCard,A,R6,凱旋                  ,O4,前金                  ,2,2024/5/31
2024/5/31,8,IC,icash,A,R13,凹子底                 ,O5/R10,美麗島                 ,1,2024/5/31
2024/5/31,17,IC,PaymentID,A,R22,青埔,R9,中央公園,1,2024/5/31
2024/5/31,12,IC,iPASS,B,R18,油廠國小                ,R16,左營                  ,8,2024/5/31
2024/5/31,16,IC,EasyCard,A,O13,大東                  ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,16,IC,CreditCard,A,R24,岡山高醫,R14,巨蛋,1,2024/5/31
2024/5/31,8,IC,iPASS,C02,R21,都會公園                ,R18,油廠國小                ,1,2024/5/31
2024/5/31,17,IC,iPASS,A,O7,文化中心                ,R15,生態園區                ,2,2024/5/31
2024/5/31,10,IC,iPASS,A,R15,生態園區                ,R15,生態園區                ,1,2024/5/31
2024/5/31,16,IC,iPASS,C01,O1,哈瑪星                 ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,15,IC,PaymentID,A,R21,都會公園,R15,生態園區,1,2024/5/31
2024/5/31,14,IC,iPASS,A,O2,鹽埕埔,O10,衛武營,6,2024/5/31
2024/5/31,20,IC,PaymentID,A,R16,左營,R24,岡山高醫,1,2024/5/31
2024/5/31,11,IC,EasyCard,A,R4,高雄國際機場              ,R9,中央公園                ,3,2024/5/31
2024/5/31,18,IC,iPASS,A,O11,鳳山西站,O5/R10,美麗島,9,2024/5/31
2024/5/31,16,IC,EasyCard,B,R16,左營                  ,O7,文化中心                ,2,2024/5/31
2024/5/31,20,IC,iPASS,B,R21,都會公園                ,R21,都會公園                ,2,2024/5/31
